experience,test_score,interview_score,salary
4,9,8,136000
4,9,8,137000
4,9,10,137000
4,7,9,137000
4,3,10,137000
4,8,7,137000
4,10,8,137000
4,8,10,137000
4,9,7,138000
4,7,8,138000
4,8,8,138000
4,8,8,138000
4,8,10,138000
4,8,10,138000
4,6,9,138000
4,10,10,138000
4,8,10,139000
4,9,7,139000
4,8,9,139000
4,6,10,140000
4,9,9,141000
4,10,7,141000
4,7,5,141000
4,8,8,141000
4,7,10,141000
4,6,8,141000
4,9,8,142000
4,10,8,142000
4,9,8,142000
4,8,9,142000
4,10,6,142000
4,8,10,143000
4,9,9,143000
4,7,10,143000
4,8,9,143000
4,7,9,143000
4,10,9,143000
4,9,6,144000
4,9,5,144000
4,10,9,144000
4,6,10,145000
4,7,9,145000
4,7,10,145000
4,9,9,145000
4,10,7,145000
4,10,7,146000
4,10,9,146000
4,8,10,146000
4,8,8,147000
4,10,7,148000
4,7,10,148000
4,9,8,149000
4,8,7,149000
4,9,8,149000
4,7,9,149000
4,9,7,150000
4,8,9,150000
4,10,9,151000
4,10,8,151000
4,10,9,151000
4,7,9,152000
4,10,8,152000
4,7,8,153000
4,9,8,154000
4,8,8,154000
4,10,9,154000
4,8,8,154000
4,10,8,154000
4,9,9,155000
4,9,9,155000
4,10,9,156000
4,8,9,156000
4,10,9,156000
4,10,9,156000
4,9,9,156000
4,8,10,158000
4,10,9,158000
4,9,8,163000
4,9,10,167000
4,10,10,174000
4,10,10,177000
5,4,1,53000
5,1,8,54000
5,1,3,55000
5,2,3,61000
5,6,1,61000
5,2,3,63000
5,6,1,68000
5,9,1,69000
5,4,4,69000
5,5,2,69000
5,6,5,69000
5,6,2,69000
5,2,6,69000
5,1,5,70000
5,8,1,70000
5,1,5,71000
5,6,4,72000
5,5,3,73000
5,6,7,73000
5,9,5,74000
5,2,4,74000
5,7,1,76000
5,5,5,76000
5,6,2,76000
5,3,8,77000
5,4,3,78000
5,2,5,78000
5,3,6,78000
5,7,4,79000
5,2,6,79000
5,5,3,79000
5,5,6,79000
5,3,4,79000
5,2,5,80000
5,4,4,81000
5,5,5,81000
5,6,2,81000
5,5,5,81000
5,2,6,81000
5,8,3,82000
5,9,1,82000
5,7,1,82000
5,4,3,83000
5,9,3,84000
5,6,8,85000
5,6,3,85000
5,5,5,85000
5,7,6,85000
5,3,6,85000
5,8,4,86000
5,2,6,86000
5,6,3,86000
5,5,5,88000
5,1,6,88000
5,4,7,88000
5,4,4,89000
5,10,1,89000
5,10,3,89000
5,3,2,89000
5,3,9,90000
5,3,9,90000
5,7,3,91000
5,5,5,91000
5,4,3,91000
5,6,4,91000
5,3,8,91000
5,4,6,91000
5,2,1,91000
5,5,5,91000
5,7,2,92000
5,2,5,92000
5,7,5,92000
5,7,6,92000
5,4,8,92000
5,1,9,92000
5,3,4,92000
5,7,6,93000
5,6,6,93000
5,6,2,93000
5,5,6,93000
5,6,4,94000
5,6,3,94000
5,9,5,94000
5,3,10,94000
5,7,3,94000
5,3,4,94000
5,6,6,95000
5,6,1,95000
5,4,8,95000
5,6,4,95000
5,3,8,95000
5,3,6,95000
5,8,4,95000
5,7,7,95000
5,7,5,96000
5,7,7,96000
5,7,6,96000
5,10,7,96000
5,7,1,96000
5,8,4,96000
5,5,7,96000
5,4,8,96000
5,5,6,97000
5,4,7,97000
5,1,7,97000
5,6,7,97000
5,6,2,97000
5,7,3,97000
5,2,4,97000
5,8,5,98000
5,4,7,98000
5,8,5,98000
5,6,5,98000
5,2,10,99000
5,8,5,99000
5,6,3,99000
5,4,7,99000
5,3,8,99000
5,7,2,99000
5,6,8,99000
5,7,7,99000
5,9,4,99000
5,8,4,100000
5,2,10,100000
5,5,3,100000
5,4,8,100000
5,7,6,101000
5,9,7,101000
5,7,8,101000
5,9,1,101000
5,4,8,101000
5,3,7,102000
5,10,5,102000
5,10,3,102000
5,7,3,103000
5,6,7,103000
5,9,5,103000
5,8,2,103000
5,7,7,103000
5,6,8,103000
5,6,7,103000
5,4,5,104000
5,6,4,104000
5,5,7,104000
5,6,8,104000
5,4,6,104000
5,8,5,104000
5,9,3,105000
5,4,7,105000
5,9,4,105000
5,4,9,105000
5,4,7,106000
5,6,4,106000
5,7,9,106000
5,5,8,106000
5,7,7,106000
5,4,3,106000
5,9,5,106000
5,2,10,106000
5,6,4,106000
5,4,8,106000
5,5,6,106000
5,6,7,106000
5,4,6,106000
5,7,7,106000
5,4,8,106000
5,6,6,106000
5,7,9,106000
5,6,4,107000
5,7,5,107000
5,6,4,107000
5,7,4,107000
5,7,6,107000
5,8,6,107000
5,5,10,107000
5,7,5,108000
5,9,5,108000
5,9,8,108000
5,6,5,108000
5,8,4,108000
5,5,7,108000
5,3,9,108000
5,6,9,108000
5,4,7,108000
5,10,3,108000
5,4,8,109000
5,7,7,109000
5,5,4,109000
5,5,2,109000
5,7,7,109000
5,8,4,109000
5,4,8,109000
5,6,2,109000
5,5,5,109000
5,3,9,109000
5,9,4,110000
5,4,10,110000
5,8,3,110000
5,8,7,110000
5,8,5,110000
5,7,6,110000
5,3,5,110000
5,5,9,110000
5,7,7,110000
5,10,2,111000
5,4,10,111000
5,6,6,111000
5,5,5,111000
5,6,7,111000
5,8,9,111000
5,4,6,111000
5,5,6,111000
5,8,9,111000
5,5,7,111000
5,8,4,112000
5,4,8,112000
5,7,9,112000
5,4,10,112000
5,5,9,112000
5,7,4,112000
5,8,5,112000
5,8,9,112000
5,8,8,112000
5,9,8,112000
5,4,8,112000
5,9,5,112000
5,8,4,112000
5,3,8,112000
5,8,1,113000
5,6,6,113000
5,10,1,113000
5,7,6,113000
5,8,8,114000
5,3,8,114000
5,8,7,114000
5,6,5,114000
5,5,8,114000
5,7,3,114000
5,8,2,114000
5,9,8,114000
5,5,5,114000
5,5,7,114000
5,8,7,114000
5,7,5,115000
5,10,4,115000
5,6,6,115000
5,6,5,115000
5,3,7,115000
5,4,7,115000
5,10,6,115000
5,9,7,115000
5,6,7,115000
5,7,4,115000
5,4,9,115000
5,4,9,116000
5,10,4,116000
5,6,7,116000
5,3,9,116000
5,8,7,116000
5,8,2,116000
5,9,3,116000
5,6,8,116000
5,7,3,116000
5,4,9,116000
5,8,6,116000
5,9,5,116000
5,10,7,116000
5,5,7,117000
5,4,7,117000
5,5,9,117000
5,7,8,117000
5,7,7,117000
5,7,7,117000
5,8,8,117000
5,5,8,117000
5,8,7,117000
5,8,6,117000
5,7,1,117000
5,7,8,118000
5,5,7,118000
5,9,5,118000
5,7,9,118000
5,5,10,118000
5,7,8,118000
5,10,6,118000
5,7,1,118000
5,6,8,118000
5,10,4,118000
5,7,7,118000
5,5,10,119000
5,3,8,119000
5,8,3,119000
5,6,4,119000
5,7,9,119000
5,6,5,119000
5,6,9,119000
5,10,6,119000
5,3,8,120000
5,8,7,120000
5,8,5,120000
5,5,9,120000
5,5,6,120000
5,8,8,120000
5,7,5,120000
5,5,9,121000
5,7,6,121000
5,6,7,121000
5,8,6,122000
5,7,9,122000
5,4,6,122000
5,6,5,122000
5,4,9,122000
5,6,6,122000
5,3,6,122000
5,7,4,122000
5,6,8,122000
5,7,7,122000
5,8,7,123000
5,8,4,123000
5,5,7,123000
5,9,7,123000
5,9,7,123000
5,4,8,123000
5,10,3,123000
5,9,4,123000
5,7,9,123000
5,10,7,123000
5,6,7,123000
5,4,9,124000
5,8,7,124000
5,4,10,124000
5,6,7,124000
5,8,8,124000
5,8,8,124000
5,7,8,124000
5,6,9,124000
5,9,2,124000
5,9,5,124000
5,9,5,124000
5,10,7,124000
5,5,7,124000
5,7,9,124000
5,8,10,124000
5,9,9,125000
5,3,9,125000
5,8,9,125000
5,10,7,125000
5,2,8,125000
5,8,10,125000
5,10,5,125000
5,3,6,125000
5,8,5,125000
5,5,7,125000
5,7,8,125000
5,7,5,126000
5,7,8,126000
5,6,6,126000
5,8,8,126000
5,6,9,126000
5,8,6,126000
5,6,9,126000
5,9,5,126000
5,9,5,126000
5,8,7,126000
5,2,8,126000
5,8,1,126000
5,6,6,127000
5,3,9,127000
5,7,10,127000
5,6,7,127000
5,7,7,127000
5,10,6,127000
5,6,6,127000
5,4,10,127000
5,5,10,127000
5,3,10,127000
5,8,8,128000
5,8,10,128000
5,4,10,128000
5,8,7,128000
5,7,8,128000
5,7,10,128000
5,8,7,128000
5,4,6,128000
5,6,6,128000
5,9,7,128000
5,10,4,128000
5,9,3,128000
5,6,8,129000
5,6,7,129000
5,6,7,129000
5,10,7,129000
5,5,9,129000
5,6,9,129000
5,9,8,129000
5,5,10,129000
5,10,9,129000
5,7,8,129000
5,2,10,129000
5,5,9,129000
5,7,9,130000
5,7,9,130000
5,9,5,130000
5,9,5,130000
5,7,8,130000
5,5,8,130000
5,4,8,130000
5,7,5,131000
5,6,8,131000
5,8,6,131000
5,9,8,131000
5,4,9,131000
5,7,10,131000
5,3,9,132000
5,5,10,132000
5,5,10,132000
5,9,10,132000
5,8,5,132000
5,5,8,132000
5,10,8,132000
5,8,5,132000
5,7,10,132000
5,7,8,132000
5,9,5,133000
5,8,10,133000
5,9,6,133000
5,5,9,133000
5,10,10,133000
5,8,8,134000
5,8,10,134000
5,7,7,134000
5,9,6,134000
5,10,10,134000
5,9,7,134000
5,8,9,134000
5,10,8,134000
5,8,10,134000
5,8,6,134000
5,9,3,134000
5,10,8,135000
5,9,8,135000
5,8,7,135000
5,9,6,135000
5,5,10,135000
5,10,4,135000
5,5,8,136000
5,4,10,136000
5,6,4,136000
5,9,8,136000
5,6,8,136000
5,3,8,136000
5,6,10,136000
5,8,5,136000
5,9,6,136000
5,4,10,136000
5,7,8,137000
5,6,10,137000
5,3,10,137000
5,10,5,137000
5,10,7,137000
5,9,8,137000
5,6,9,137000
5,7,7,137000
5,9,7,137000
5,4,10,137000
5,9,9,137000
5,7,10,137000
5,6,10,138000
5,10,8,138000
5,8,7,138000
5,8,9,138000
5,9,9,138000
5,4,9,138000
5,7,9,138000
5,10,10,138000
5,9,10,138000
5,8,8,138000
5,10,7,138000
5,8,6,138000
5,3,10,138000
5,8,10,138000
5,9,5,138000
5,6,10,138000
5,8,8,139000
5,10,7,139000
5,6,8,139000
5,10,5,139000
5,8,7,139000
5,9,3,139000
5,3,10,139000
5,5,10,140000
5,8,9,140000
5,6,7,140000
5,8,7,140000
5,10,6,140000
5,8,9,141000
5,8,10,141000
5,9,8,141000
5,4,8,141000
5,10,6,141000
5,2,9,141000
5,7,9,141000
5,3,8,141000
5,9,7,141000
5,7,9,141000
5,8,9,142000
5,8,6,142000
5,9,4,142000
5,7,8,142000
5,10,6,142000
5,10,7,142000
5,6,8,143000
5,5,6,143000
5,8,10,143000
5,7,7,143000
5,8,7,143000
5,5,9,143000
5,7,8,143000
5,7,6,143000
5,7,10,143000
5,8,8,144000
5,9,9,144000
5,10,5,144000
5,7,7,144000
5,9,10,144000
5,9,5,144000
5,7,8,144000
5,7,8,144000
5,10,9,144000
5,8,10,144000
5,4,10,145000
5,6,7,145000
5,7,10,145000
5,6,9,145000
5,8,9,145000
5,4,10,145000
5,8,7,145000
5,10,8,145000
5,3,10,145000
5,10,9,145000
5,6,10,145000
5,8,8,145000
5,8,6,146000
5,10,6,146000
5,7,9,146000
5,8,9,146000
5,8,8,146000
5,9,9,146000
5,8,8,146000
5,9,8,146000
5,9,9,147000
5,10,7,147000
5,7,10,148000
5,4,10,148000
5,10,4,148000
5,7,10,149000
5,9,10,149000
5,8,10,149000
5,10,8,149000
5,8,9,149000
5,10,9,150000
5,10,9,150000
5,2,8,150000
5,9,10,150000
5,9,7,150000
5,10,6,150000
5,10,10,151000
5,9,9,152000
5,10,9,152000
5,8,10,152000
5,8,10,152000
5,7,9,153000
5,10,10,153000
5,8,10,153000
5,8,9,153000
5,7,7,153000
5,7,10,153000
5,10,7,154000
5,10,8,154000
5,10,10,154000
5,10,10,154000
5,9,9,154000
5,9,9,154000
5,9,10,154000
5,9,7,154000
5,10,4,154000
5,9,8,155000
5,10,8,155000
5,7,6,156000
5,10,7,157000
5,10,9,159000
5,10,6,159000
5,8,7,159000
5,10,10,159000
5,8,10,160000
5,10,5,161000
5,9,10,161000
5,6,10,161000
5,9,6,161000
5,7,9,161000
5,9,9,162000
5,6,9,162000
5,10,9,162000
5,9,10,163000
5,10,10,164000
5,6,10,164000
5,7,8,166000
5,8,9,166000
5,8,10,168000
5,8,10,169000
5,8,9,170000
5,10,8,170000
5,9,8,170000
5,8,10,175000
5,8,10,176000
6,7,2,50000
6,3,4,67000
6,3,2,68000
6,1,6,70000
6,5,1,72000
6,3,1,72000
6,3,1,74000
6,1,6,74000
6,1,6,75000
6,3,2,75000
6,1,4,76000
6,3,5,79000
6,3,1,79000
6,4,2,82000
6,7,1,83000
6,2,5,83000
6,6,2,83000
6,1,8,84000
6,3,3,84000
6,5,3,85000
6,1,4,85000
6,6,3,85000
6,1,8,87000
6,3,4,87000
6,9,3,88000
6,3,5,88000
6,3,5,89000
6,5,5,89000
6,1,7,89000
6,3,3,89000
6,8,1,90000
6,7,6,90000
6,2,7,90000
6,1,6,90000
6,3,5,91000
6,4,5,92000
6,10,1,92000
6,8,4,92000
6,5,1,93000
6,2,7,94000
6,5,6,94000
6,8,5,94000
6,5,6,94000
6,5,3,94000
6,7,5,94000
6,8,1,95000
6,2,8,95000
6,8,3,95000
6,6,4,95000
6,5,2,96000
6,6,3,96000
6,5,6,96000
6,4,7,97000
6,3,5,97000
6,5,3,97000
6,2,8,98000
6,8,2,99000
6,7,5,99000
6,3,8,99000
6,7,2,100000
6,4,6,100000
6,1,6,100000
6,3,5,100000
6,9,4,100000
6,8,7,100000
6,1,9,100000
6,10,2,100000
6,7,8,101000
6,9,4,101000
6,8,1,101000
6,6,6,101000
6,3,9,102000
6,5,5,102000
6,3,1,102000
6,4,7,102000
6,7,3,102000
6,6,6,102000
6,9,5,102000
6,7,5,102000
6,6,3,102000
6,2,6,103000
6,8,3,103000
6,1,5,103000
6,8,6,103000
6,3,4,103000
6,6,3,104000
6,5,6,104000
6,4,6,104000
6,3,7,104000
6,3,3,104000
6,6,2,105000
6,4,5,105000
6,6,2,105000
6,6,6,105000
6,8,5,105000
6,7,5,105000
6,5,3,106000
6,1,4,106000
6,7,3,106000
6,8,2,107000
6,8,3,107000
6,3,7,107000
6,7,1,107000
6,4,2,107000
6,4,8,107000
6,6,1,107000
6,9,6,108000
6,4,5,108000
6,5,7,108000
6,3,9,108000
6,3,8,109000
6,7,3,109000
6,4,6,109000
6,5,7,109000
6,6,8,109000
6,3,5,109000
6,6,9,109000
6,7,4,110000
6,8,2,110000
6,1,8,110000
6,6,10,110000
6,6,7,110000
6,9,5,110000
6,8,3,110000
6,6,6,110000
6,9,5,110000
6,7,5,110000
6,6,8,111000
6,8,2,111000
6,6,4,111000
6,2,8,111000
6,8,4,111000
6,5,9,111000
6,7,8,111000
6,3,5,111000
6,6,6,112000
6,8,4,112000
6,10,2,112000
6,6,6,112000
6,10,4,112000
6,9,5,113000
6,8,7,113000
6,3,7,113000
6,5,6,113000
6,7,7,113000
6,7,7,113000
6,8,8,113000
6,4,8,113000
6,10,3,114000
6,4,5,114000
6,3,9,114000
6,4,8,114000
6,5,9,114000
6,7,4,114000
6,7,7,114000
6,7,4,114000
6,6,6,114000
6,4,6,114000
6,4,5,114000
6,4,4,114000
6,5,6,114000
6,5,7,115000
6,4,8,115000
6,5,8,115000
6,8,6,115000
6,9,6,115000
6,6,6,115000
6,5,4,115000
6,6,6,116000
6,4,5,116000
6,6,8,116000
6,7,4,116000
6,6,7,116000
6,6,6,116000
6,2,10,116000
6,4,8,116000
6,7,3,117000
6,8,6,117000
6,9,5,117000
6,1,8,117000
6,3,8,117000
6,7,5,117000
6,7,3,117000
6,4,7,117000
6,4,9,117000
6,10,2,117000
6,8,6,117000
6,8,3,117000
6,7,5,117000
6,7,6,118000
6,9,9,118000
6,5,10,118000
6,6,5,118000
6,7,2,118000
6,8,4,118000
6,9,6,118000
6,9,6,118000
6,6,5,118000
6,2,8,119000
6,10,3,119000
6,8,7,119000
6,7,6,119000
6,8,7,119000
6,5,8,119000
6,8,10,120000
6,8,9,120000
6,5,8,120000
6,9,4,120000
6,8,3,120000
6,8,10,120000
6,7,6,120000
6,9,4,121000
6,5,8,121000
6,9,2,121000
6,5,5,121000
6,8,7,121000
6,3,9,121000
6,5,8,121000
6,8,8,121000
6,9,6,122000
6,8,5,122000
6,3,5,122000
6,7,6,122000
6,4,10,122000
6,7,4,122000
6,5,7,122000
6,10,3,122000
6,10,9,122000
6,4,8,122000
6,8,2,122000
6,7,5,122000
6,7,6,122000
6,8,8,122000
6,6,8,123000
6,8,4,123000
6,10,6,123000
6,1,9,123000
6,6,7,123000
6,3,10,123000
6,9,6,123000
6,10,6,123000
6,6,9,123000
6,5,5,123000
6,3,8,123000
6,9,7,123000
6,4,7,123000
6,5,7,124000
6,3,9,124000
6,7,7,124000
6,8,10,124000
6,7,9,124000
6,10,6,124000
6,10,4,124000
6,5,6,124000
6,7,6,124000
6,8,8,125000
6,3,9,125000
6,10,4,125000
6,7,8,125000
6,7,9,125000
6,10,3,126000
6,7,8,126000
6,9,8,126000
6,4,6,126000
6,10,5,126000
6,4,9,126000
6,6,9,127000
6,8,9,127000
6,4,7,127000
6,3,10,127000
6,5,10,127000
6,10,4,127000
6,6,6,127000
6,8,6,127000
6,6,4,127000
6,5,10,127000
6,10,2,127000
6,8,3,127000
6,8,8,127000
6,8,6,127000
6,9,5,127000
6,9,5,127000
6,4,8,128000
6,2,9,128000
6,6,7,128000
6,8,5,128000
6,4,7,128000
6,6,5,128000
6,10,5,128000
6,8,8,129000
6,8,7,129000
6,8,5,129000
6,4,10,129000
6,8,6,129000
6,7,10,129000
6,10,8,129000
6,7,7,130000
6,4,10,130000
6,9,3,130000
6,6,5,130000
6,4,7,130000
6,6,9,130000
6,7,10,130000
6,8,7,130000
6,8,4,130000
6,10,5,131000
6,8,8,131000
6,7,9,131000
6,10,8,131000
6,10,7,131000
6,7,7,131000
6,5,6,131000
6,4,9,131000
6,9,2,131000
6,2,9,131000
6,8,7,131000
6,9,5,131000
6,9,5,131000
6,5,9,131000
6,9,6,132000
6,4,8,132000
6,4,9,132000
6,8,8,132000
6,7,6,132000
6,10,8,133000
6,6,8,133000
6,9,6,133000
6,10,4,133000
6,10,6,133000
6,5,9,133000
6,7,8,133000
6,10,3,133000
6,7,10,134000
6,6,8,134000
6,6,7,134000
6,7,8,134000
6,8,6,134000
6,4,8,134000
6,10,7,134000
6,5,8,134000
6,6,8,134000
6,9,9,134000
6,10,6,134000
6,8,10,134000
6,7,10,134000
6,7,7,135000
6,4,7,135000
6,8,9,135000
6,6,9,135000
6,6,9,135000
6,10,6,136000
6,7,6,136000
6,9,9,136000
6,8,8,136000
6,9,7,136000
6,9,6,136000
6,7,7,136000
6,5,6,137000
6,8,9,137000
6,8,5,137000
6,8,5,137000
6,7,7,137000
6,6,7,137000
6,8,7,137000
6,9,4,137000
6,7,10,137000
6,8,8,137000
6,7,5,137000
6,8,3,137000
6,6,6,137000
6,9,3,137000
6,9,8,138000
6,9,7,138000
6,9,8,138000
6,8,3,138000
6,8,8,138000
6,9,8,138000
6,5,9,138000
6,7,7,138000
6,10,6,138000
6,10,4,138000
6,6,8,138000
6,8,5,139000
6,6,9,139000
6,6,7,139000
6,8,8,139000
6,8,8,139000
6,9,9,139000
6,9,6,139000
6,5,9,139000
6,6,9,140000
6,9,8,140000
6,6,9,140000
6,5,6,140000
6,7,9,140000
6,10,3,140000
6,9,10,141000
6,8,8,141000
6,6,8,141000
6,6,3,141000
6,5,10,141000
6,9,6,141000
6,5,8,141000
6,4,9,141000
6,5,8,141000
6,9,4,141000
6,7,8,141000
6,10,8,141000
6,9,10,141000
6,8,8,142000
6,9,4,142000
6,8,3,142000
6,10,9,142000
6,8,8,142000
6,6,9,142000
6,5,10,142000
6,8,9,142000
6,8,9,143000
6,7,5,143000
6,7,7,143000
6,4,8,143000
6,10,8,143000
6,10,6,143000
6,7,9,143000
6,7,6,143000
6,9,10,143000
6,9,8,144000
6,9,8,144000
6,10,7,144000
6,8,8,144000
6,6,7,144000
6,8,8,144000
6,4,7,144000
6,6,10,144000
6,8,7,144000
6,9,6,144000
6,7,7,144000
6,8,8,144000
6,9,7,145000
6,8,8,145000
6,1,9,145000
6,8,8,145000
6,5,9,145000
6,9,6,145000
6,10,7,145000
6,9,9,146000
6,8,9,146000
6,7,10,146000
6,9,6,146000
6,7,8,146000
6,10,7,146000
6,6,10,146000
6,10,9,146000
6,9,7,146000
6,8,8,146000
6,9,8,146000
6,5,10,147000
6,6,6,147000
6,9,10,147000
6,3,10,147000
6,6,10,147000
6,9,7,147000
6,7,10,147000
6,8,6,147000
6,7,4,147000
6,6,8,147000
6,6,10,147000
6,9,7,148000
6,9,7,148000
6,9,8,148000
6,10,5,148000
6,7,10,148000
6,8,8,148000
6,9,7,149000
6,8,9,149000
6,6,7,149000
6,7,8,149000
6,9,7,149000
6,10,10,149000
6,7,9,149000
6,8,8,149000
6,7,8,149000
6,8,10,150000
6,10,9,150000
6,9,9,150000
6,9,8,151000
6,5,10,151000
6,9,10,151000
6,7,9,151000
6,9,6,151000
6,8,9,151000
6,8,8,151000
6,8,9,151000
6,10,6,151000
6,6,9,152000
6,9,7,152000
6,7,10,152000
6,10,8,152000
6,10,8,152000
6,8,9,152000
6,9,10,152000
6,9,10,152000
6,9,9,152000
6,8,8,152000
6,8,7,153000
6,8,9,153000
6,4,10,153000
6,10,6,153000
6,8,9,153000
6,10,8,153000
6,4,8,153000
6,5,7,153000
6,9,9,154000
6,10,8,154000
6,10,6,154000
6,6,8,154000
6,7,7,154000
6,9,8,154000
6,3,10,155000
6,7,8,155000
6,9,8,155000
6,10,8,155000
6,6,8,155000
6,10,9,155000
6,10,8,155000
6,5,10,155000
6,7,6,156000
6,8,9,157000
6,8,8,157000
6,9,5,158000
6,9,10,158000
6,9,8,158000
6,10,10,158000
6,5,10,158000
6,10,8,158000
6,5,10,158000
6,9,7,159000
6,7,10,159000
6,10,9,159000
6,8,10,159000
6,9,6,159000
6,8,8,160000
6,8,9,160000
6,9,10,160000
6,7,9,160000
6,10,8,160000
6,8,8,161000
6,8,8,161000
6,10,10,161000
6,9,9,161000
6,9,8,162000
6,9,8,162000
6,10,9,162000
6,7,8,162000
6,8,8,162000
6,9,4,162000
6,6,10,163000
6,8,10,163000
6,10,8,163000
6,9,10,164000
6,8,9,164000
6,9,8,165000
6,7,9,165000
6,10,6,165000
6,8,10,165000
6,8,9,165000
6,10,8,165000
6,10,10,166000
6,9,8,166000
6,10,9,166000
6,9,10,167000
6,10,10,167000
6,9,9,167000
6,10,10,167000
6,10,10,168000
6,8,9,168000
6,10,8,168000
6,4,10,168000
6,9,9,168000
6,8,9,169000
6,9,9,169000
6,6,8,169000
6,10,9,169000
6,8,6,169000
6,10,6,170000
6,9,10,170000
6,9,7,171000
6,9,10,171000
6,7,10,172000
6,7,9,173000
6,10,9,173000
6,9,8,173000
6,10,7,173000
6,7,10,173000
6,9,9,174000
6,9,6,174000
6,10,9,176000
6,9,8,176000
6,9,9,176000
6,9,10,177000
6,8,9,177000
6,8,8,178000
6,10,8,179000
6,8,10,179000
6,8,10,180000
6,10,10,181000
6,9,7,182000
6,10,10,182000
6,10,8,184000
6,10,10,184000
6,9,9,187000
6,8,10,193000
6,9,10,204000
7,1,2,68000
7,6,2,78000
7,5,3,80000
7,3,2,81000
7,7,1,84000
7,1,3,87000
7,2,5,88000
7,3,2,88000
7,3,5,88000
7,1,3,90000
7,3,3,90000
7,7,1,91000
7,5,2,91000
7,7,4,92000
7,1,9,93000
7,5,3,93000
7,6,3,93000
7,3,5,94000
7,5,5,94000
7,2,7,95000
7,4,5,95000
7,1,9,98000
7,2,2,98000
7,4,6,99000
7,4,4,99000
7,4,5,102000
7,6,3,102000
7,4,4,103000
7,6,4,103000
7,3,8,103000
7,3,8,104000
7,4,2,104000
7,4,8,104000
7,7,6,104000
7,3,6,105000
7,5,1,105000
7,2,8,106000
7,4,9,106000
7,2,6,106000
7,4,5,107000
7,5,6,108000
7,7,6,109000
7,7,6,109000
7,3,1,109000
7,1,4,109000
7,7,7,110000
7,4,2,110000
7,6,5,111000
7,7,4,111000
7,10,2,111000
7,6,6,111000
7,1,8,112000
7,2,5,112000
7,3,5,112000
7,8,4,112000
7,5,4,112000
7,3,4,112000
7,9,2,112000
7,7,2,113000
7,7,3,113000
7,8,4,113000
7,2,9,114000
7,8,1,114000
7,3,4,114000
7,2,6,114000
7,7,3,114000
7,2,10,114000
7,7,6,115000
7,4,6,115000
7,4,4,115000
7,1,7,115000
7,8,5,116000
7,4,7,116000
7,10,2,116000
7,5,6,116000
7,10,2,116000
7,3,5,116000
7,3,8,116000
7,2,8,116000
7,2,8,117000
7,9,5,117000
7,1,4,117000
7,3,7,117000
7,8,3,117000
7,8,7,117000
7,5,7,118000
7,5,5,118000
7,2,7,118000
7,8,6,118000
7,5,4,118000
7,6,6,118000
7,8,6,119000
7,6,8,119000
7,5,7,119000
7,2,6,119000
7,2,4,119000
7,1,7,120000
7,6,7,120000
7,4,6,120000
7,7,6,120000
7,9,4,120000
7,8,9,120000
7,6,6,120000
7,5,7,120000
7,5,7,121000
7,8,5,122000
7,9,3,122000
7,5,4,122000
7,8,2,122000
7,7,4,123000
7,9,6,123000
7,10,3,123000
7,8,7,123000
7,6,6,124000
7,10,7,124000
7,7,7,124000
7,6,10,124000
7,6,4,124000
7,7,6,125000
7,7,5,125000
7,4,9,125000
7,3,6,125000
7,3,6,126000
7,7,5,126000
7,5,9,126000
7,6,6,126000
7,8,5,126000
7,6,5,126000
7,6,8,126000
7,6,7,126000
7,9,5,126000
7,9,5,126000
7,7,6,126000
7,6,8,127000
7,6,7,127000
7,9,6,127000
7,1,8,127000
7,4,8,127000
7,8,3,127000
7,5,8,128000
7,4,5,128000
7,2,8,128000
7,3,8,128000
7,9,4,128000
7,9,3,128000
7,5,9,129000
7,8,2,129000
7,9,5,129000
7,5,9,129000
7,9,5,129000
7,7,5,129000
7,4,8,129000
7,7,9,130000
7,4,9,130000
7,10,5,130000
7,7,8,130000
7,8,8,130000
7,3,7,130000
7,8,3,130000
7,7,4,130000
7,8,3,130000
7,8,6,130000
7,3,7,130000
7,4,6,131000
7,8,3,131000
7,5,9,131000
7,7,7,131000
7,5,7,131000
7,3,10,131000
7,7,4,131000
7,2,5,131000
7,6,9,132000
7,5,10,132000
7,5,8,132000
7,5,8,132000
7,6,8,132000
7,5,7,132000
7,7,7,132000
7,5,3,132000
7,8,7,132000
7,7,4,132000
7,9,5,132000
7,10,4,133000
7,10,3,133000
7,5,10,133000
7,7,8,133000
7,6,6,133000
7,9,6,134000
7,3,5,134000
7,8,7,134000
7,8,7,134000
7,9,8,134000
7,7,9,134000
7,4,9,134000
7,8,6,134000
7,5,5,134000
7,7,8,135000
7,7,8,135000
7,6,5,135000
7,5,8,135000
7,8,6,136000
7,9,4,136000
7,4,8,136000
7,6,8,136000
7,8,7,136000
7,6,9,136000
7,5,8,136000
7,6,4,136000
7,8,5,136000
7,4,10,137000
7,6,8,137000
7,8,8,137000
7,6,8,137000
7,6,9,137000
7,6,4,137000
7,6,8,137000
7,10,9,137000
7,6,9,137000
7,7,3,137000
7,5,5,138000
7,6,10,138000
7,5,10,138000
7,10,7,138000
7,9,6,138000
7,5,6,138000
7,9,3,138000
7,7,8,138000
7,8,7,138000
7,5,7,139000
7,3,7,139000
7,5,5,139000
7,2,10,139000
7,8,4,139000
7,5,9,139000
7,8,10,139000
7,6,6,139000
7,4,9,139000
7,5,10,139000
7,10,5,140000
7,10,6,140000
7,9,7,140000
7,5,6,140000
7,8,8,140000
7,7,5,140000
